holding_id,crop_id,s9q01,s9q02__1,s9q02__2,s9q02__3,s9q02__4,s9q02__5,s9q02__6,s9q02__7,s9q02__8,s9q02__99,s9q03,s9q04,s9q05,s9q06,s9q07,s9q08,s9q09,s9q10,s9q10a,s9q11
07-73-74-01,Sesame,Yes,Yes,No,No,No,No,No,No,No,No,All - 100%,340000,,,,,,,,
07-73-96-14,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,Half - 50%,600000,Half - 50%,,,,,,,
07-73-96-14,Beans,Yes,No,Yes,No,No,No,Yes,No,No,No,,,Three-quarters - 75%,,,,One quarter - 25%,,,
07-74-15-65,Maize,Yes,No,No,No,Yes,No,Yes,No,No,No,,,,,80,,20,,,
07-74-15-65,Sorghum,Yes,No,No,No,Yes,No,Yes,No,No,No,,,,,95,,5,,,
07-74-15-65,Sweet potatoes,Yes,No,No,No,Yes,No,No,No,No,No,,,,,All - 100%,,,,,
07-74-15-65,Sunflower,No,No,No,No,Yes,No,Yes,No,No,No,,,,,98,,2,,,
07-74-15-65,Cotton,No,Yes,No,No,No,No,No,No,No,No,All - 100%,13025000,,,,,,,,
07-74-22-91,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-74-22-91,Paddy,Yes,Yes,Yes,No,No,No,Yes,No,No,No,40,1200000,58,,,,2,,,
07-74-22-91,Cotton,No,Yes,No,No,No,No,No,No,No,No,All - 100%,252000,,,,,,,,
07-74-38-40,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-74-38-40,Sunflower,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-74-59-45,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-74-59-45,Beans,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-74-59-45,Tobacco,Yes,Yes,No,No,No,No,No,No,No,No,All - 100%,200000,,,,,,,,
07-75-01-23,Maize,No,No,Yes,Yes,Yes,No,No,No,No,No,,,55,22,23,,,,,
07-75-01-23,Pigeon pea,No,Yes,No,No,No,No,No,No,No,No,All - 100%,360000,,,,,,,,
07-75-01-23,Groundnut,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-75-01-23,Mango,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-75-01-23,Orange,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-75-22-43,Paddy,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-75-24-84,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-75-34-19,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-75-34-19,Groundnut,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-75-36-71,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-75-36-71,Sesame,No,Yes,No,No,No,No,No,No,No,No,All - 100%,1000000,,,,,,,,
07-75-36-71,Groundnut,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-75-72-04,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-75-72-04,Beans,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-75-72-04,Banana,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-75-72-04,Avocado,No,Yes,Yes,No,No,No,No,No,No,No,90,70000,10,,,,,,,
07-75-85-95,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,90,,,,,,,
07-75-85-95,Beans,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-76-01-22,Maize,No,Yes,Yes,No,No,No,No,No,No,No,Half - 50%,200000,Half - 50%,,,,,,,
07-76-05-48,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-76-15-86,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-76-15-86,Pigeon pea,No,Yes,No,No,No,No,No,No,No,No,All - 100%,100000,,,,,,,,
07-76-17-41,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-76-44-70,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-76-44-70,Cowpeas,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-76-51-35,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-76-51-35,Paddy,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-76-72-34,Cassava,No,No,Yes,Yes,No,No,No,No,No,No,,,Half - 50%,Half - 50%,,,,,,
07-76-72-34,Banana,Yes,Yes,Yes,Yes,No,No,No,No,No,No,One quarter - 25%,100000,Half - 50%,One quarter - 25%,,,,,,
07-77-02-95,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-77-02-95,Pigeon pea,No,Yes,Yes,No,No,No,No,No,No,No,90,230000,10,,,,,,,
07-77-02-95,Cashew nut,No,Yes,No,No,No,No,No,No,No,No,All - 100%,450000,,,,,,,,
07-77-06-99,Maize,Yes,No,Yes,No,No,No,Yes,No,No,No,,,40,,,,2,,,
07-77-06-99,Beans,Yes,Yes,Yes,No,No,No,Yes,No,No,No,15,9000,Half - 50%,,,,30,,,
07-77-42-85,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-77-48-39,Maize,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Half - 50%,800000,One quarter - 25%,,One quarter - 25%,,,,,
07-77-48-39,Beans,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Half - 50%,600000,One quarter - 25%,,,,One quarter - 25%,,,
07-77-68-75,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-77-68-75,Cassava,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-77-90-03,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-78-10-49,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-78-10-49,Beans,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-78-20-11,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-78-20-11,Sunflower,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-78-38-28,Banana,Yes,Yes,Yes,No,No,No,No,No,No,No,Half - 50%,250000,Half - 50%,,,,,,,
07-78-41-18,Cotton,No,Yes,No,No,No,No,No,No,No,No,All - 100%,1200000,,,,,,,,
07-78-48-75,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,65,720000,35,,,,,,,
07-78-48-75,Pigeon pea,No,Yes,Yes,No,No,No,No,No,No,No,90,374000,10,,,,,,,
07-78-59-05,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-78-59-05,Groundnut,No,Yes,Yes,No,No,No,Yes,No,No,No,Three-quarters - 75%,90000,8,,,,17,,,
07-78-63-88,Paddy,No,No,Yes,Yes,No,No,No,No,No,No,,,Three-quarters - 75%,One quarter - 25%,,,,,,
07-78-65-66,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-78-65-66,Paddy,No,Yes,Yes,No,No,No,No,No,No,No,86,2600000,14,,,,,,,
07-78-65-66,Sesame,Yes,Yes,No,No,No,No,No,No,No,No,All - 100%,300000,,,,,,,,
07-78-74-82,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-78-74-82,Beans,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-78-74-82,Groundnut,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-78-85-56,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,33,350000,67,,,,,,,
07-78-85-56,Groundnut,Yes,Yes,Yes,No,No,No,No,No,No,No,42,135000,58,,,,,,,
07-79-10-23,Maize,Yes,Yes,Yes,Yes,No,No,No,No,No,No,20,70000,71,9,,,,,,
07-79-10-23,Beans,Yes,Yes,Yes,No,No,No,No,No,No,No,Half - 50%,80000,Half - 50%,,,,,,,
07-79-42-64,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,37,165000,63,,,,,,,
07-79-52-34,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,5,21000,95,,,,,,,
07-79-52-34,Beans,Yes,Yes,Yes,No,No,No,Yes,No,No,No,30,120000,60,,,,10,,,
07-79-52-34,Sunflower,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-79-54-25,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-79-55-58,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-79-89-78,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-79-89-78,Cowpeas,No,Yes,No,No,No,No,No,No,No,No,All - 100%,30000,,,,,,,,
07-79-89-78,Sunflower,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-80-00-16,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,67,100000,33,,,,,,,
07-80-20-42,Maize,Yes,No,Yes,No,No,No,Yes,No,No,No,,,90,,,,10,,,
07-80-20-42,Irish potatoes,No,Yes,Yes,No,No,No,Yes,No,No,No,80,360000,10,,,,10,,,
07-80-26-75,Maize,Yes,No,Yes,Yes,No,No,Yes,No,No,No,,,70,5,,,One quarter - 25%,,,
07-80-45-42,Maize,No,Yes,Yes,No,No,No,No,No,No,No,66,200000,34,,,,,,,
07-80-45-42,Amaranths,No,Yes,Yes,No,No,No,No,No,No,No,95,600000,5,,,,,,,
07-80-56-85,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-80-56-85,Pigeon pea,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-80-88-43,Paddy,No,Yes,No,No,No,No,No,No,No,No,5,,,,,,,,,
07-81-05-20,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-81-05-20,Paddy,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-81-05-20,Cassava,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-81-11-58,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-81-24-28,Maize,Yes,No,Yes,No,No,No,Yes,No,No,No,,,90,,,,10,,,
07-81-37-20,Paddy,Yes,Yes,Yes,No,No,No,No,No,No,No,80,3200000,20,,,,,,,
07-81-99-17,Coffee,No,Yes,No,No,No,No,No,No,No,No,All - 100%,60000,,,,,,,,
07-82-00-85,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-82-00-85,Cotton,No,Yes,No,No,No,No,No,No,No,No,All - 100%,125000,,,,,,,,
07-82-16-77,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,60,371000,40,,,,,,,
07-82-16-77,Sorghum,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-82-21-55,Maize,Yes,Yes,Yes,No,No,No,Yes,No,No,No,60,2100000,38,,,,2,,,
07-82-21-55,Paddy,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,67,1400000,26,2,,,5,,,
07-82-21-55,Sweet potatoes,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-82-21-55,Beans,No,No,Yes,Yes,No,No,No,No,No,No,,,91,9,,,,,,
07-82-21-55,Groundnut,No,Yes,Yes,Yes,No,No,Yes,No,No,No,57,180000,39,2,,,2,,,
07-82-22-92,Maize,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,5,17000,65,10,,,20,,,
07-82-22-92,Paddy,Yes,Yes,Yes,No,No,No,Yes,No,No,No,One quarter - 25%,250000,45,,,,30,,,
07-82-22-92,Groundnut,Yes,Yes,Yes,No,No,No,Yes,No,No,No,15,16000,60,,,,One quarter - 25%,,,
07-82-31-18,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-82-31-18,Tobacco,No,Yes,No,No,No,No,No,No,No,No,All - 100%,4000000,,,,,,,,
07-82-56-84,Irish potatoes,No,Yes,No,No,No,No,No,No,No,No,All - 100%,1440000,,,,,,,,
07-82-56-84,Beans,No,Yes,No,No,No,No,No,No,No,No,All - 100%,1890000,,,,,,,,
07-83-10-58,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-83-10-58,Cowpeas,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-83-11-63,Paddy,No,Yes,Yes,No,No,No,Yes,No,No,No,80,600000,12,,,,8,,,
07-83-11-63,Cashew nut,No,Yes,No,No,No,No,No,No,No,No,All - 100%,330000,,,,,,,,
07-83-14-83,Maize,No,Yes,Yes,No,No,No,No,No,No,No,One quarter - 25%,180000,Three-quarters - 75%,,,,,,,
07-83-50-25,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-83-63-59,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-83-82-70,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,82,2514240,18,,,,,,,
07-84-01-09,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-84-02-35,Maize,Yes,No,Yes,No,No,No,Yes,No,No,No,,,98,,,,2,,,
07-84-02-35,Sunflower,Yes,Yes,Yes,No,No,No,Yes,No,No,No,98,2200000,1,,,,1,,,
07-84-11-59,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-84-35-03,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-84-35-03,Beans,No,Yes,Yes,No,No,No,No,No,No,No,Three-quarters - 75%,270000,One quarter - 25%,,,,,,,
07-84-35-03,Sunflower,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-84-38-04,Cassava,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-84-38-04,Banana,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-84-70-49,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-84-70-49,Beans,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-84-74-30,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-84-76-73,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-84-76-73,Beans,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-84-76-73,Sunflower,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-84-76-73,Groundnut,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-84-79-74,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-84-79-74,Beans,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-84-81-85,Maize,Yes,No,Yes,Yes,No,No,Yes,No,No,No,,,Half - 50%,40,,,10,,,
07-84-81-85,Sunflower,No,Yes,Yes,Yes,No,No,No,No,No,No,Half - 50%,140000,One quarter - 25%,One quarter - 25%,,,,,,
07-84-81-85,Groundnut,No,No,Yes,Yes,No,No,Yes,No,No,No,,,Three-quarters - 75%,20,,,5,,,
07-84-85-09,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,Half - 50%,500000,Half - 50%,,,,,,,
07-84-97-39,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-85-02-34,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-85-02-34,Pigeon pea,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Three-quarters - 75%,150000,20,,,,5,,,
07-85-02-34,Sunflower,No,Yes,No,No,No,No,No,No,No,No,All - 100%,130000,,,,,,,,
07-85-14-52,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-85-14-52,Pigeon pea,Yes,Yes,No,No,No,No,Yes,No,No,No,95,300000,,,,,5,,,
07-85-14-52,Groundnut,Yes,No,No,No,No,No,Yes,No,No,No,,,,,,,All - 100%,,,
07-85-14-52,Cashew nut,No,Yes,No,No,No,No,No,No,No,No,All - 100%,6800000,,,,,,,,
07-85-16-23,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-85-16-23,Pigeon pea,No,Yes,No,No,No,No,No,No,No,No,All - 100%,160000,,,,,,,,
07-85-16-23,Cashew nut,No,Yes,No,No,No,No,No,No,No,No,All - 100%,274000,,,,,,,,
07-85-18-01,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-85-18-01,Sugar cane,No,No,Yes,Yes,No,No,No,No,No,No,,,80,20,,,,,,
07-85-18-01,Banana,No,Yes,Yes,No,No,No,No,No,No,No,20,40000,80,,,,,,,
07-85-54-96,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,53,1265000,47,,,,,,,
07-85-54-96,Beans,Yes,Yes,No,No,No,No,No,No,No,No,All - 100%,486000,,,,,,,,
07-85-54-96,Groundnut,Yes,Yes,Yes,No,No,No,No,No,No,No,83,1200000,17,,,,,,,
07-85-54-96,Coffee,No,Yes,No,No,No,No,No,No,No,No,All - 100%,9302800,,,,,,,,
07-85-55-45,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-85-55-45,Beans,Yes,No,Yes,No,No,No,Yes,No,No,No,,,90,,,,10,,,
07-85-55-45,Pigeon pea,No,Yes,No,No,No,No,Yes,No,No,No,90,1620000,,,,,10,,,
07-85-61-84,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-85-61-84,Beans,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-85-70-92,Maize,No,No,Yes,No,No,No,Yes,No,No,No,,,Three-quarters - 75%,,,,One quarter - 25%,,,
07-85-70-92,Beans,No,No,Yes,No,No,No,Yes,No,No,No,,,Three-quarters - 75%,,,,One quarter - 25%,,,
07-85-70-92,Coffee,No,Yes,Yes,No,No,No,No,No,No,No,Three-quarters - 75%,38000,One quarter - 25%,,,,,,,
07-85-70-92,Banana,No,Yes,Yes,No,No,No,No,No,No,No,Half - 50%,130000,Half - 50%,,,,,,,
07-85-92-17,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-85-92-17,Groundnut,No,Yes,No,No,No,No,No,No,No,No,All - 100%,80000,,,,,,,,
07-85-92-82,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-85-96-23,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-85-96-23,Beans,No,No,Yes,No,No,No,Yes,No,No,No,,,85,,,,15,,,
07-86-08-41,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-86-11-34,Maize,No,Yes,Yes,No,No,No,No,No,No,No,43,120000,57,,,,,,,
07-86-11-34,Banana,No,Yes,Yes,No,No,No,No,No,No,No,Half - 50%,39000,Half - 50%,,,,,,,
07-86-17-95,Sorghum,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-86-24-04,Coffee,No,Yes,No,No,No,No,No,No,No,No,All - 100%,105000,,,,,,,,
07-86-24-04,Banana,No,Yes,Yes,No,No,No,No,No,No,No,Three-quarters - 75%,140000,One quarter - 25%,,,,,,,
07-86-49-54,Maize,Yes,Yes,Yes,No,No,No,Yes,No,No,No,30,192000,60,,,,10,,,
07-86-49-62,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-86-49-73,Cassava,No,No,Yes,Yes,No,No,No,No,No,No,,,Half - 50%,Half - 50%,,,,,,
07-86-49-73,Pigeon pea,No,No,Yes,Yes,No,No,No,No,No,No,,,95,5,,,,,,
07-86-59-61,Avocado,No,Yes,No,No,No,No,No,No,No,No,All - 100%,337500000,,,,,,,,
07-86-65-88,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-86-67-40,Paddy,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-86-67-40,Beans,Yes,Yes,Yes,No,No,No,No,No,No,No,Half - 50%,100000,Half - 50%,,,,,,,
07-86-67-40,Groundnut,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-86-68-74,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-86-68-74,Sunflower,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-86-69-63,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,90,224000,10,,,,,,,
07-86-82-74,Okra,No,Yes,Yes,Yes,No,No,No,No,No,No,94,24000,4,2,,,,,,
07-87-02-61,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-87-02-61,Cassava,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-87-40-66,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-87-40-66,Beans,Yes,No,Yes,No,No,No,Yes,No,No,No,,,Half - 50%,,,,Half - 50%,,,
07-87-40-66,Banana,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-87-43-84,Maize,No,No,Yes,No,No,No,Yes,No,No,No,,,95,,,,5,,,
07-87-43-84,Paddy,No,Yes,Yes,No,No,No,Yes,No,No,No,Half - 50%,75000,45,,,,5,,,
07-87-50-11,Maize,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Half - 50%,500000,One quarter - 25%,,One quarter - 25%,,,,,
07-87-50-11,Paddy,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Half - 50%,2200000,One quarter - 25%,,,,One quarter - 25%,,,
07-87-50-11,Groundnut,Yes,No,Yes,No,No,No,Yes,No,No,No,,,Three-quarters - 75%,,,,One quarter - 25%,,,
07-87-54-36,Pigeon pea,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-87-56-04,Paddy,Yes,Yes,Yes,No,No,No,No,No,No,No,Half - 50%,1100000,Half - 50%,,,,,,,
07-87-64-23,Cassava,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-87-65-04,Maize,No,Yes,Yes,No,No,No,No,No,No,No,33,250000,67,,,,,,,
07-88-12-81,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-88-15-92,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-88-28-93,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-88-32-40,Maize,No,Yes,Yes,No,No,No,No,No,No,No,87,520000,13,,,,,,,
07-88-32-40,Banana,No,Yes,Yes,No,No,No,No,No,No,No,90,75000,10,,,,,,,
07-88-32-45,Maize,Yes,Yes,Yes,No,No,No,Yes,No,No,No,60,650000,30,,,,10,,,
07-88-32-45,Paddy,Yes,Yes,Yes,No,No,No,Yes,No,No,No,60,2160000,30,,,,10,,,
07-88-52-03,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-88-52-03,Sunflower,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-88-53-98,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-88-53-98,Paddy,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-88-53-98,Groundnut,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-88-54-66,Maize,No,Yes,Yes,No,No,No,Yes,No,No,No,40,120000,40,,,,20,,,
07-88-54-66,Groundnut,No,Yes,Yes,No,No,No,Yes,No,No,No,Half - 50%,200000,30,,,,20,,,
07-88-67-72,Maize,Yes,Yes,Yes,No,No,No,No,No,No,No,41,294000,59,,,,,,,
07-88-67-72,Paddy,Yes,No,Yes,No,No,No,No,Yes,No,No,,,33,,,,,67,,
07-88-67-72,Groundnut,No,Yes,Yes,No,No,No,No,Yes,No,No,83,360000,9,,,,,8,,
07-88-76-43,Cassava,No,No,Yes,Yes,No,No,No,No,No,No,,,98,2,,,,,,
07-88-76-43,Banana,No,Yes,Yes,Yes,No,No,No,No,No,No,12,48000,87,1,,,,,,
07-88-81-45,Maize,No,Yes,Yes,No,No,No,No,No,No,No,90,750000,10,,,,,,,
07-88-81-45,Sunflower,No,Yes,No,No,No,No,No,No,No,No,All - 100%,40000,,,,,,,,
07-88-88-05,Maize,No,Yes,No,No,No,No,No,No,No,No,All - 100%,40000,,,,,,,,
07-88-95-97,Irish potatoes,No,Yes,No,No,No,No,No,No,No,No,All - 100%,3735000,,,,,,,,
07-89-29-67,Cassava,Yes,No,Yes,No,No,No,Yes,No,No,No,,,Three-quarters - 75%,,,,One quarter - 25%,,,
07-89-29-67,Sweet potatoes,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-89-36-50,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-89-36-50,Cotton,Yes,Yes,No,No,No,No,No,No,No,No,All - 100%,500000,,,,,,,,
07-89-46-16,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-89-46-16,Pigeon pea,No,Yes,Yes,No,No,No,No,No,No,No,80,336000,20,,,,,,,
07-89-55-85,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-89-63-23,Maize,Yes,No,Yes,No,No,No,Yes,No,No,No,,,Three-quarters - 75%,,,,One quarter - 25%,,,
07-89-63-23,Paddy,Yes,No,Yes,No,No,No,Yes,No,No,No,,,Three-quarters - 75%,,,,One quarter - 25%,,,
07-89-63-23,Cowpeas,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-89-84-51,Maize,Yes,No,Yes,No,No,No,Yes,No,No,No,,,98,,,,2,,,
07-89-84-51,Groundnut,Yes,Yes,Yes,No,No,No,Yes,No,No,No,29,240000,64,,,,7,,,
07-89-85-45,Paddy,Yes,No,Yes,No,No,No,Yes,No,No,No,,,90,,,,10,,,
07-90-31-38,Maize,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-90-36-87,Maize,No,No,Yes,No,No,No,Yes,No,No,No,,,90,,,,10,,,
07-90-36-87,Paddy,No,No,Yes,No,No,No,Yes,No,No,No,,,Three-quarters - 75%,,,,One quarter - 25%,,,
07-90-36-87,Beans,No,No,Yes,No,No,No,Yes,No,No,No,,,90,,,,10,,,
07-90-60-31,Maize,No,No,Yes,No,No,No,Yes,No,No,No,,,90,,,,10,,,
07-90-60-31,Paddy,No,No,Yes,No,No,No,Yes,No,No,No,,,95,,,,5,,,
07-90-60-31,Sweet potatoes,No,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
07-90-60-31,Cotton,No,Yes,No,No,No,No,No,No,No,No,All - 100%,180000,,,,,,,,
07-90-85-43,Maize,Yes,No,Yes,No,No,No,No,No,No,No,,,All - 100%,,,,,,,
