holding_id,FIELD__id,MASIKAPLOT__id,s6q02,s6q03_hectares,s6q04,s6q05a,s6q05b,s6q06,s6q07,s6q08__1,s6q08__2,s6q08__3,s6q08__4,s6q08__5,s6q08__6,s6q08__7,s6q08__99,s6q09,s6q10__8,s6q10__9,s6q10__10,s6q10__11,s6q10__12,s6q10__13,s6q10__14,s6q10__115,s6q10__116,s6q10__117,s6q10__118,s6q10__119,s6q10__120,s6q10__121,s6q10__99,s6q10a,s6q11,s6q12__16,s6q12__17,s6q12__18,s6q12__19,s6q12__20,s6q12__21
07-89-85-45,1,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,Yes,No,No,No
07-89-85-45,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,Yes,No,No,No
07-90-31-38,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-90-36-87,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-90-36-87,2,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-90-60-31,1,1,TEMPORARILY LEFT FALLOW,5,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
07-90-60-31,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-90-60-31,3,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-90-60-31,4,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
07-90-85-43,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-90-86-70,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-90-86-70,2,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
07-90-92-71,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-91-00-69,1,1,CULTIVATED WITH CROPS,1,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-91-12-51,1,1,CULTIVATED WITH CROPS,2,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-91-20-98,1,1,CULTIVATED WITH CROPS,1,MIXED,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-91-26-41,1,1,A KITCHEN GARDEN/BACKYARD,0,MIXED,No,,,Yes,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-91-29-78,1,1,TEMPORARILY LEFT FALLOW,2,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
07-91-74-31,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,No,No,Yes,No,No,No
07-91-78-70,1,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-92-05-26,1,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
07-92-05-26,2,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
07-92-11-70,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-92-11-70,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-92-21-27,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-92-50-64,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-92-51-27,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-92-51-27,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-92-53-03,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-92-78-36,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-92-78-36,2,1,CULTIVATED WITH CROPS,0,PURE STAND,Yes,All - 100%,MANUAL IRRIGATION,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-92-79-18,1,1,CULTIVATED WITH CROPS,0,PURE STAND,Yes,All - 100%,FLOODING/SURFACE/FURROW,No,,,,,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
07-92-86-85,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-93-51-31,1,1,CULTIVATED WITH CROPS,1,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-93-51-69,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-93-51-69,2,1,CULTIVATED WITH CROPS,2,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-93-51-69,3,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-93-74-79,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-93-74-79,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-93-90-16,1,1,TEMPORARILY LEFT FALLOW,2,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
07-93-90-16,2,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
07-93-90-16,3,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
07-93-90-16,4,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-93-90-16,5,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-93-91-49,1,1,CULTIVATED WITH CROPS,3,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
07-93-91-49,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-93-97-08,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-94-24-42,1,1,A KITCHEN GARDEN/BACKYARD,0,MIXED,No,,,Yes,Yes,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-94-28-02,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-94-41-36,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
07-94-45-69,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,No,Yes,No,No,No,No
07-94-65-33,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
07-94-65-33,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
07-94-93-52,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
07-94-93-52,1,2,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-94-93-52,2,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
07-94-93-52,3,1,CULTIVATED WITH CROPS,4,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
07-94-93-52,3,2,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-94-93-52,4,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-94-98-40,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
07-95-13-85,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,Yes,Yes,No,No
07-95-27-84,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
07-95-27-84,2,1,CULTIVATED WITH CROPS,1,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,No,Yes,No,No,No,No
07-95-79-46,1,1,A KITCHEN GARDEN/BACKYARD,0,MIXED,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-95-79-46,2,1,A KITCHEN GARDEN/BACKYARD,0,MIXED,No,,,No,,,,,,,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
07-95-86-63,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
07-95-94-95,1,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
07-95-96-16,1,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
07-96-30-92,1,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
07-96-59-63,1,1,A KITCHEN GARDEN/BACKYARD,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-96-64-29,1,1,CULTIVATED WITH CROPS,2,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-96-64-29,1,2,TEMPORARILY LEFT FALLOW,4,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
07-96-76-58,1,1,CULTIVATED WITH CROPS,3,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-96-76-58,1,2,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-96-86-71,1,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-97-08-91,1,1,CULTIVATED WITH CROPS,0,MIXED,Yes,All - 100%,MANUAL IRRIGATION,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
07-97-12-28,1,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-97-16-31,1,1,CULTIVATED WITH CROPS,4,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
07-97-16-31,1,2,CULTIVATED WITH CROPS,2,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-97-21-24,1,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
07-97-38-39,1,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-97-38-39,4,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,Yes,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-97-40-17,1,1,CULTIVATED WITH CROPS,3,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,No,No,Yes,No,No,No
07-97-40-17,1,3,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,No,No,Yes,No,No,No
07-97-40-63,1,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-97-50-74,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-97-50-74,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-97-64-81,1,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,No,,,,,,,,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
07-97-64-81,1,2,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-97-74-52,1,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-98-28-71,2,1,CULTIVATED WITH CROPS,0,MIXED,No,,,Yes,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
07-98-34-25,1,1,TEMPORARILY LEFT FALLOW,8,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
07-98-64-76,1,1,CULTIVATED WITH CROPS,1,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
07-98-68-17,1,1,A KITCHEN GARDEN/BACKYARD,1,PURE STAND,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
07-98-68-17,2,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
07-98-76-66,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
07-98-76-66,1,2,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
07-98-76-66,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-98-89-26,1,1,CULTIVATED WITH CROPS,1,MIXED,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-99-03-66,1,1,CULTIVATED WITH CROPS,0,PURE STAND,Yes,All - 100%,FLOODING/SURFACE/FURROW,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-99-03-66,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-99-38-27,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-99-54-78,1,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
07-99-55-16,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-99-73-32,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-99-81-89,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,Yes,No,No,No,No,No
07-99-81-89,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-99-81-89,3,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
07-99-91-70,1,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-00-14-45,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
08-00-16-54,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-00-16-54,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
08-00-16-54,3,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-00-16-54,4,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-00-35-64,1,1,CULTIVATED WITH CROPS,2,INTERCROPPED,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-00-53-79,2,1,CULTIVATED WITH CROPS,1,MIXED,No,,,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Half - 50%,Yes,Yes,No,No,No,No,No
08-00-53-79,2,2,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
08-00-53-79,2,3,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-00-64-89,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-00-76-47,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-00-76-47,4,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-00-92-38,1,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
08-00-92-38,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-00-92-38,3,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
08-00-94-13,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-00-96-95,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
08-00-96-95,2,1,CULTIVATED WITH CROPS,1,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-00-96-95,3,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-01-10-06,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-01-10-06,2,1,CULTIVATED WITH CROPS,1,PURE STAND,Yes,All - 100%,FLOODING/SURFACE/FURROW,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-01-14-99,1,1,CULTIVATED WITH CROPS,2,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-01-37-83,1,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-01-53-38,1,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,No,Yes,No,No,No,No
08-01-53-38,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,No,Yes,No,No,No,No
08-01-53-38,3,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,Yes,No,No,No,No
08-01-58-24,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-01-58-24,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-01-65-66,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-01-65-66,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-01-68-56,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-01-75-62,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-02-02-66,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,Yes,No,No,Yes,No,No,No
08-02-02-66,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,All - 100%,No,,,,,,No
08-02-06-81,1,1,CULTIVATED WITH CROPS,1,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-02-06-81,1,2,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
08-02-28-01,1,1,CULTIVATED WITH CROPS,1,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-02-28-01,2,1,CULTIVATED WITH CROPS,1,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-02-47-81,1,1,CULTIVATED WITH CROPS,1,MIXED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-02-47-81,2,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-02-83-96,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-02-83-96,1,2,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-02-87-50,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-02-87-50,1,2,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-02-98-51,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-02-98-51,1,2,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,,,,,,,,No
08-03-09-82,1,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,Yes,Yes,No,No,No,No,No
08-03-19-34,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-03-29-32,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,Yes,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-03-29-56,1,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
08-03-29-56,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,No,No,,,,,,,,,,,,,,,No,,No,,,,,,No
