holding_id,FIELD__id,VULIPLOT__id,s4q02,s4q03_hectares,s4q04,s4q05a,s4q05b,s4q06,s4q07,s4q08__1,s4q08__2,s4q08__3,s4q08__4,s4q08__5,s4q08__6,s4q08__7,s4q08__99,s4q09,s4q10__8,s4q10__9,s4q10__10,s4q10__11,s4q10__12,s4q10__13,s4q10__14,s4q10__115,s4q10__116,s4q10__117,s4q10__118,s4q10__119,s4q10__120,s4q10__121,s4q10__99,s4q10a,s4q11,s4q12__16,s4q12__17,s4q12__18,s4q12__19,s4q12__20,s4q12__99
16-31-71-65,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-32-76-54,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-32-76-54,1,2,CULTIVATED WITH CROPS,0,PURE STAND,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-33-03-81,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No
16-33-34-94,1,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-33-34-94,2,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No
16-34-13-19,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-34-13-19,2,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-34-13-19,3,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-34-13-19,4,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-34-55-26,1,1,CULTIVATED WITH CROPS,2,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-34-55-26,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-34-55-26,2,2,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-35-11-02,1,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,Yes,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No
16-35-11-02,1,2,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No
16-35-11-02,1,3,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No
16-35-11-02,2,1,CULTIVATED WITH CROPS,1,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No
16-35-66-85,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-35-67-35,1,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No
16-36-18-49,1,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-36-18-49,2,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-37-32-60,1,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-37-32-60,2,1,TEMPORARILY LEFT FALLOW,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-37-50-95,1,1,CULTIVATED WITH CROPS,1,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-38-17-58,1,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,Yes,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-38-30-13,1,1,CULTIVATED WITH CROPS,2,INTERCROPPED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-38-30-13,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-38-30-13,2,2,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-38-61-66,1,1,TEMPORARILY LEFT FALLOW,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-39-29-61,1,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,Yes,No,No,No,No,No,Yes,No,No,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All - 100%,No,,,,,,
16-39-98-22,1,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-40-67-97,2,1,TEMPORARILY LEFT FALLOW,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-40-73-89,1,1,CULTIVATED WITH CROPS,3,PURE STAND,No,,,No,,,,,,,,,Yes,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,All - 100%,Yes,Yes,No,No,No,No,No
16-40-73-89,2,1,CULTIVATED WITH CROPS,3,PURE STAND,No,,,No,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,All - 100%,No,,,,,,
16-41-18-00,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-41-18-00,2,1,CULTIVATED WITH CROPS,0,MIXED,No,,,Yes,Yes,No,No,No,No,No,No,No,Yes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,All - 100%,Yes,Yes,No,No,No,No,No
16-41-55-69,1,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-41-55-69,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-41-82-03,1,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-41-82-03,1,2,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-42-10-05,1,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-42-10-05,2,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-42-10-05,3,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-42-22-37,2,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No
16-42-65-89,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-42-65-89,2,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No
16-42-65-89,2,2,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-43-43-87,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-43-43-87,1,2,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-43-57-13,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-43-57-13,1,2,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No
16-43-92-93,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-43-92-93,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-43-92-93,3,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-44-44-79,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,Yes,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-44-99-81,1,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-44-99-81,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All - 100%,Yes,Yes,No,No,No,No,No
16-45-26-77,1,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,Yes,Yes,No,No,No,No,No,No,No,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All - 100%,Yes,Yes,No,No,No,No,No
16-45-26-77,2,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No
16-47-01-85,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-47-39-10,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-47-39-10,2,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-47-39-10,3,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-47-55-20,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No
16-47-98-38,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,Yes,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,All - 100%,Yes,Yes,No,No,No,No,No
16-47-98-38,1,2,CULTIVATED WITH CROPS,2,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-48-06-85,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,Yes,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,All - 100%,Yes,Yes,No,No,No,No,No
16-49-50-75,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-49-82-29,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-50-11-81,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,All - 100%,Yes,Yes,No,No,No,No,No
16-50-11-81,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-50-11-81,3,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-50-34-40,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-50-34-40,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-51-02-48,1,1,A KITCHEN GARDEN/BACKYARD,0,PURE STAND,Yes,All - 100%,MANUAL IRRIGATION,No,,,,,,,,,Yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,All - 100%,Yes,Yes,No,No,No,No,No
16-51-91-33,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-52-02-01,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-52-35-16,1,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No
16-52-67-94,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-52-67-94,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-54-07-09,1,1,CULTIVATED WITH CROPS,4,INTERCROPPED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-54-07-09,2,1,CULTIVATED WITH CROPS,3,INTERCROPPED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-54-07-09,3,1,CULTIVATED WITH CROPS,12,INTERCROPPED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-54-31-16,1,1,TEMPORARILY LEFT FALLOW,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-54-39-56,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-54-62-11,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-54-77-59,1,1,TEMPORARILY LEFT FALLOW,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-54-77-59,2,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-54-77-59,3,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-54-77-59,4,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,Yes,No,Yes,No,No,No,No,No,No,Yes,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,All - 100%,Yes,Yes,No,No,No,No,No
16-54-91-25,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,Yes,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-55-83-30,1,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,Yes,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-55-83-30,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,Yes,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-55-96-94,1,1,CULTIVATED WITH CROPS,1,PURE STAND,Yes,All - 100%,FLOODING/SURFACE/FURROW,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-55-96-94,2,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-56-12-44,1,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,Yes,Yes,No,No,No,No,No,No,No,Yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,All - 100%,No,,,,,,
16-56-41-88,1,1,A KITCHEN GARDEN/BACKYARD,0,MIXED,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-56-46-91,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-57-61-50,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,Yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,All - 100%,No,,,,,,
16-57-83-59,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-59-18-81,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-59-18-81,2,1,CULTIVATED WITH CROPS,1,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-59-18-81,3,1,CULTIVATED WITH CROPS,1,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-59-38-61,1,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-59-38-61,2,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-59-51-63,1,1,CULTIVATED WITH CROPS,1,INTERCROPPED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No
16-60-22-51,1,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-60-46-93,1,1,CULTIVATED WITH CROPS,1,PURE STAND,Yes,All - 100%,MANUAL IRRIGATION,No,,,,,,,,,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All - 100%,Yes,Yes,No,No,No,No,No
16-60-80-09,1,1,A KITCHEN GARDEN/BACKYARD,0,MIXED,No,,,Yes,Yes,No,No,No,No,No,No,No,Yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,One quarter - 25%,Yes,Yes,No,No,No,No,No
16-60-80-09,2,1,CULTIVATED WITH CROPS,1,MIXED,No,,,No,,,,,,,,,Yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,All - 100%,Yes,Yes,No,No,No,No,No
16-61-95-89,1,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-61-95-89,2,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-64-77-99,1,1,TEMPORARILY LEFT FALLOW,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-65-29-67,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No
16-66-45-87,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,Yes,No,Yes,No,No,No,No,No,No,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,All - 100%,No,,,,,,
16-66-45-87,2,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,,Yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,All - 100%,No,,,,,,
16-66-45-87,3,1,CULTIVATED WITH CROPS,0,MIXED,No,,,Yes,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-67-52-28,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-67-52-28,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-67-52-28,3,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-68-48-55,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-68-87-96,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,Yes,Yes,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-69-13-20,1,1,CULTIVATED WITH CROPS,668,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-69-48-32,1,1,TEMPORARILY LEFT FALLOW,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-69-48-32,2,1,TEMPORARILY LEFT FALLOW,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-70-94-86,1,1,TEMPORARILY LEFT FALLOW,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-71-40-91,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-71-40-91,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-71-83-23,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-71-90-83,1,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-71-90-83,2,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-72-86-22,1,1,CULTIVATED WITH CROPS,1,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-72-86-22,2,1,CULTIVATED WITH CROPS,1,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-72-86-22,3,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-72-86-22,4,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-72-86-22,5,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-73-26-86,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-73-26-86,1,2,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-73-81-55,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-73-98-80,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-74-44-66,1,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-74-44-66,1,2,CULTIVATED WITH CROPS,1,PURE STAND,Yes,All - 100%,FLOODING/SURFACE/FURROW,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-76-04-22,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-76-04-22,2,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-76-92-45,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-76-92-45,3,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-77-31-04,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No
16-77-31-04,2,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-77-31-04,3,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-77-86-05,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-77-86-05,2,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,No,No
16-77-86-05,3,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,Yes,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,No,No
16-77-86-05,4,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,Yes,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,Yes,No,No,Yes,No,No,No
16-77-86-05,5,1,CULTIVATED WITH CROPS,2,PURE STAND,No,,,Yes,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Yes,No,No
16-78-05-74,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-79-85-51,1,1,TEMPORARILY LEFT FALLOW,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16-79-94-85,1,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-80-08-05,1,1,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-81-13-76,1,1,CULTIVATED WITH CROPS,0,MIXED,Yes,All - 100%,MANUAL IRRIGATION,Yes,No,No,Yes,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-81-26-71,1,1,CULTIVATED WITH CROPS,0,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-81-26-71,2,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-81-73-45,1,1,CULTIVATED WITH CROPS,0,INTERCROPPED,No,,,Yes,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-81-87-88,1,1,CULTIVATED WITH CROPS,1,PURE STAND,Yes,Half - 50%,FLOODING/SURFACE/FURROW,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-81-87-88,2,1,CULTIVATED WITH CROPS,0,MIXED,No,,,Yes,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,No,,,,,,
16-81-87-88,2,2,CULTIVATED WITH CROPS,0,MIXED,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
16-81-87-88,4,1,CULTIVATED WITH CROPS,1,PURE STAND,No,,,No,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,
