holding_id,FIELD__id,VULIPLOT__id,crop_id,TEMP_PERM,areaPlanted,s5q03,s5q04__1,s5q04__2,s5q04__3,s5q04a,s5q04a_Unit,s5q05,s5q06__1,s5q06__2,s5q06__3,s5q06__4,s5q06__5,s5q06__6,s5q06__7,s5q06__8,s5q06__9,s5q06__99,s5q07,areaHarvested,s5q10__1,s5q10__2,s5q10__3,s5q10__4,s5q10__5,s5q10__6,s5q10__7,s5q10__8,s5q10__9,s5q10__99,s5q11,s5q12,s5q13,s5q14,s5q14a,s5q14b_unit,harvest_ton
13-84-85-77,1,1,Mango,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
13-84-85-77,1,1,Amaranths,Temporary,0,SEPTEMBER 2023,Yes,Yes,Yes,3000,GRAM,Yes,,,,,,,,,,,October 2023,0,,,,,,,,,,,,,,,,,0
13-84-88-05,1,1,Maize,Temporary,0,NOVEMBER 2023,No,Yes,No,5,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
13-84-88-05,1,2,Sweet potatoes,Temporary,0,DECEMBER 2023,No,Yes,No,6000,CUTTINGS,Yes,,,,,,,,,,,March 2024,0,,,,,,,,,,,,,,,,,1
13-85-99-51,3,1,Paddy,Temporary,1,DECEMBER 2023,No,Yes,No,36,KILOGRAM,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,0
13-86-88-40,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,Yes,10,SEEDLINGS,
13-86-88-40,2,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,8,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
13-87-03-55,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
13-87-08-81,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,Yes,5,SEEDLINGS,
13-87-31-36,1,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,No,3,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
13-87-31-36,1,1,Beans,Temporary,0,SEPTEMBER 2023,No,Yes,No,3,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
13-87-31-36,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,25.5,100,No,,,
13-87-72-61,1,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,3,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,1
13-87-72-61,1,1,Beans,Temporary,0,OCTOBER 2023,No,Yes,No,3,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,,,,,,,,,,,,,,,,,0
13-87-72-61,2,1,Paddy,Temporary,1,JANUARY 2024,No,Yes,No,40,KILOGRAM,Yes,,,,,,,,,,,June 2024,1,,,,,,,,,,,,,,,,,2
13-87-73-76,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPACT,FARMER IS UNABLE TO QUANTIFY,,No,,,
13-89-07-24,1,1,Maize,Temporary,1,DECEMBER 2023,Yes,No,No,15,KILOGRAM,Yes,,,,,,,,,,,June 2024,1,No,No,No,No,No,No,No,Yes,No,No,,,,,,,3
13-89-07-24,2,1,Maize,Temporary,1,DECEMBER 2023,Yes,No,No,20,KILOGRAM,Yes,,,,,,,,,,,June 2024,1,No,No,No,No,No,No,No,Yes,No,No,,,,,,,4
13-89-45-72,1,1,Maize,Temporary,0,SEPTEMBER 2023,Yes,No,No,2,KILOGRAM,Yes,,,,,,,,,,,April 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
13-89-45-72,1,1,Cassava,Temporary,0,OCTOBER 2023,No,Yes,No,300,CUTTINGS,Yes,,,,,,,,,,,September 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
13-90-66-16,1,1,Maize,Temporary,1,OCTOBER 2023,No,Yes,No,15,KILOGRAM,Yes,,,,,,,,,,,February 2024,1,,,,,,,,,,,,,,,,,2
13-91-03-87,1,1,Maize,Temporary,0,NOVEMBER 2023,No,Yes,No,4,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
13-91-03-87,1,1,Beans,Temporary,0,DECEMBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
13-91-03-87,2,1,Maize,Temporary,0,NOVEMBER 2023,No,Yes,No,2,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
13-91-11-03,1,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,Yes,4,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,No,No,No,No,Yes,No,Yes,No,Yes,No,,,,,,,0
13-91-11-03,1,1,Cassava,Temporary,0,SEPTEMBER 2023,No,Yes,No,944,CUTTINGS,Yes,,,,,,,,,,,May 2024,0,,,,,,,,,,,,,,,,,0
13-91-11-03,1,1,Beans,Temporary,0,SEPTEMBER 2023,No,Yes,No,2,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,No,No,No,No,No,No,Yes,No,No,No,,,,,,,0
13-91-11-03,2,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,No,4,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,,,,,,,,,,,,,,,,,0
13-91-11-03,2,1,Sweet potatoes,Temporary,0,SEPTEMBER 2023,No,Yes,No,500,CUTTINGS,Yes,,,,,,,,,,,January 2024,0,,,,,,,,,,,,,,,,,0
13-91-45-84,1,1,Maize,Temporary,0,NOVEMBER 2023,No,Yes,No,8,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,Yes,No,Yes,No,Yes,No,No,No,No,No,,,,,,,1
13-91-52-36,1,1,Sorghum,Temporary,1,SEPTEMBER 2023,No,Yes,No,8,KILOGRAM,Yes,,,,,,,,,,,January 2024,1,No,No,No,No,No,No,No,No,Yes,No,,,,,,,5
13-91-52-36,2,1,Maize,Temporary,0,SEPTEMBER 2023,Yes,No,No,1,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,,,,,,,,,,,,,,,,,0
13-91-58-44,1,1,Cassava,Temporary,0,SEPTEMBER 2023,No,Yes,No,1997,CUTTINGS,Yes,,,,,,,,,,,March 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
13-91-58-44,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,20,FARMER IS UNABLE TO QUANTIFY,No,,,
13-91-58-44,2,1,Cassava,Temporary,0,SEPTEMBER 2023,No,Yes,No,1836,CUTTINGS,Yes,,,,,,,,,,,March 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,1
13-91-77-59,1,1,Maize,Temporary,1,OCTOBER 2023,Yes,No,No,5,KILOGRAM,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,0
13-91-82-18,1,1,Maize,Temporary,0,NOVEMBER 2023,Yes,No,No,8,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
13-91-82-18,1,1,Cotton,Temporary,0,DECEMBER 2023,Yes,No,No,20,KILOGRAM,Yes,,,,,,,,,,,May 2024,0,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,0
13-91-82-18,2,1,Maize,Temporary,0,NOVEMBER 2023,Yes,No,No,6,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,0
13-91-82-18,2,1,Cotton,Temporary,0,DECEMBER 2023,No,Yes,No,20,KILOGRAM,Yes,,,,,,,,,,,May 2024,0,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,0
13-91-82-18,3,1,Paddy,Temporary,1,NOVEMBER 2023,No,Yes,No,60,KILOGRAM,Yes,,,,,,,,,,,May 2024,1,,,,,,,,,,,,,,,,,0
13-91-93-45,1,1,Maize,Temporary,0,SEPTEMBER 2023,Yes,No,No,16,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,,,,,,,,,,,,,,,,,2
13-91-93-45,1,1,Beans,Temporary,0,SEPTEMBER 2023,No,Yes,No,20,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,,,,,,,,,,,,,,,,,0
13-93-23-21,1,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
13-93-28-73,1,1,Maize,Temporary,1,SEPTEMBER 2023,Yes,No,No,8,KILOGRAM,Yes,,,,,,,,,,,March 2024,1,No,No,No,No,Yes,No,No,No,No,No,,,,,,,1
13-94-67-81,1,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,6,KILOGRAM,Yes,,,,,,,,,,,April 2024,0,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,,,,,,,0
13-94-67-81,1,1,Beans,Temporary,0,OCTOBER 2023,No,Yes,No,8,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,No,No,Yes,Yes,No,No,No,Yes,No,,,,,,,0
13-94-67-81,1,1,Coffee,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
13-94-67-81,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,Yes,2,SEEDLINGS,
13-94-67-81,1,1,Avocado,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,2,2,No,,,
13-95-16-91,1,1,Maize,Temporary,0,SEPTEMBER 2023,No,No,Yes,5,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
13-95-16-91,1,1,Cowpeas,Temporary,0,SEPTEMBER 2023,No,No,Yes,1,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,,,,,,,,,,,,,,,,,0
13-95-28-20,1,1,Maize,Temporary,1,SEPTEMBER 2023,Yes,No,No,8,KILOGRAM,Yes,,,,,,,,,,,March 2024,1,,,,,,,,,,,,,,,,,1
13-95-28-20,1,1,Beans,Temporary,0,SEPTEMBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
13-95-28-20,2,1,Maize,Temporary,0,SEPTEMBER 2023,Yes,No,No,4,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,,,,,,,,,,,,,,,,,0
13-95-38-01,1,1,Cassava,Temporary,0,SEPTEMBER 2023,No,Yes,No,600,CUTTINGS,Yes,,,,,,,,,,,September 2024,0,,,,,,,,,,,,,,,,,0
13-96-02-42,1,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,6,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,0
13-96-02-42,1,1,Beans,Temporary,0,OCTOBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,0
13-96-53-57,1,1,Cashew nut,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,464.9417,420,No,,,
13-96-66-57,1,1,Cassava,Temporary,0,OCTOBER 2023,No,Yes,No,750,CUTTINGS,Yes,,,,,,,,,,,June 2024,0,No,No,No,No,No,No,Yes,No,No,No,,,,,,,0
13-96-66-57,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,27,7,Yes,1,SEEDLINGS,
13-97-46-66,1,1,Irish potatoes,Temporary,1,FEBRUARY 2024,Yes,No,No,500,KILOGRAM,Yes,,,,,,,,,,,September 2024,1,,,,,,,,,,,,,,,,,4
13-98-31-93,1,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,No,1,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
13-98-31-93,1,1,Beans,Temporary,0,SEPTEMBER 2023,No,Yes,No,2,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
13-98-31-93,1,1,Coffee,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
13-98-31-93,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
13-98-39-86,1,1,Cassava,Temporary,0,DECEMBER 2023,No,Yes,No,855,CUTTINGS,Yes,,,,,,,,,,,August 2024,0,No,No,No,No,No,No,No,Yes,No,No,,,,,,,1
13-98-87-62,2,1,Maize,Temporary,1,OCTOBER 2023,No,Yes,No,12,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,Yes,No,No,No,Yes,No,,,,,,,0
13-98-91-65,1,1,Maize,Temporary,2,SEPTEMBER 2023,No,Yes,No,24,KILOGRAM,Yes,,,,,,,,,,,February 2024,2,No,No,No,No,Yes,No,No,No,No,No,,,,,,,2
13-98-99-76,1,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,No,5,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
13-99-15-77,1,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,15,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
13-99-15-77,1,1,Beans,Temporary,0,OCTOBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
14-00-04-82,1,1,Maize,Temporary,0,OCTOBER 2023,Yes,Yes,No,5,KILOGRAM,Yes,,,,,,,,,,,April 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,1
14-00-04-82,2,1,Paddy,Temporary,2,DECEMBER 2023,No,Yes,No,70,KILOGRAM,Yes,,,,,,,,,,,June 2024,2,,,,,,,,,,,,,,,,,3
14-01-16-23,1,1,Maize,Temporary,1,NOVEMBER 2023,Yes,No,No,22,KILOGRAM,Yes,,,,,,,,,,,April 2024,1,No,No,No,No,No,No,No,No,No,Yes,,,,,,,6
14-01-16-23,1,2,Tobacco,Temporary,1,NOVEMBER 2023,Yes,No,No,175,GRAM,Yes,,,,,,,,,,,February 2024,1,No,Yes,No,No,No,No,No,No,No,No,,,,,,,1
14-01-16-23,1,3,Cassava,Temporary,0,NOVEMBER 2023,No,Yes,No,1000,CUTTINGS,Yes,,,,,,,,,,,July 2024,0,No,No,No,No,Yes,No,No,No,No,Yes,,,,,,,1
14-01-16-23,1,3,Groundnut,Temporary,0,NOVEMBER 2023,No,Yes,No,5,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
14-01-37-65,1,1,Maize,Temporary,0,OCTOBER 2023,No,No,Yes,8,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
14-01-40-44,1,1,Other,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPACT,,,Yes,,,
14-02-38-27,1,1,Maize,Temporary,1,OCTOBER 2023,No,No,Yes,16,KILOGRAM,Yes,,,,,,,,,,,February 2024,1,,,,,,,,,,,,,,,,,3
14-02-80-69,1,1,Coffee,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
14-02-80-69,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,FARMER IS UNABLE TO QUANTIFY,,No,,,
14-02-80-69,1,1,Avocado,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,3,8,No,,,
14-02-80-69,1,1,Mango,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,.95,4,No,,,
14-02-80-69,2,1,Maize,Temporary,0,OCTOBER 2023,No,No,Yes,4,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,No,No,No,Yes,No,No,,,,,,,0
14-02-80-69,2,1,Beans,Temporary,0,OCTOBER 2023,No,Yes,No,8,KILOGRAM,Yes,,,,,,,,,,,July 2024,0,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,0
14-02-80-69,2,1,Sunflower,Temporary,0,OCTOBER 2023,No,Yes,No,0,KILOGRAM,Yes,,,,,,,,,,,August 2024,0,,,,,,,,,,,,,,,,,0
14-02-80-69,3,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,2,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,Yes,No,No,Yes,No,No,,,,,,,0
14-02-80-69,3,1,Beans,Temporary,0,OCTOBER 2023,No,Yes,No,4,KILOGRAM,Yes,,,,,,,,,,,July 2024,0,Yes,No,No,No,Yes,No,No,No,No,No,,,,,,,0
14-02-95-52,1,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,No,8,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
14-02-95-52,2,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
14-02-95-52,3,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,No,10,KILOGRAM,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,0
14-03-24-84,1,1,Maize,Temporary,0,SEPTEMBER 2023,Yes,No,No,4,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,,,,,,,,,,,,,,,,,0
14-04-92-30,1,1,Maize,Temporary,0,NOVEMBER 2023,Yes,No,No,4,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,,,,,,,,,,,,,,,,,0
14-04-92-30,2,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,2,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,,,,,,,,,,,,,,,,,0
14-04-92-30,3,1,Beans,Temporary,0,OCTOBER 2023,No,Yes,No,27,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,No,No,No,No,No,No,Yes,No,No,,,,,,,0
14-05-52-24,1,1,Cassava,Temporary,1,OCTOBER 2023,No,No,Yes,2000,CUTTINGS,Yes,,,,,,,,,,,July 2024,0,No,No,No,No,Yes,No,No,Yes,No,No,,,,,,,1
14-05-52-24,1,1,Cashew nut,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPACT,32,32,No,,,
14-05-77-81,1,1,Maize,Temporary,3,DECEMBER 2023,Yes,No,No,16,KILOGRAM,Yes,,,,,,,,,,,May 2024,2,No,Yes,No,No,No,No,No,No,No,No,,,,,,,4
14-06-28-47,1,1,Maize,Temporary,1,FEBRUARY 2024,Yes,No,No,8,KILOGRAM,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,0
14-06-28-47,2,1,Maize,Temporary,1,FEBRUARY 2024,Yes,No,No,8,KILOGRAM,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,0
14-06-42-09,1,1,Paddy,Temporary,0,DECEMBER 2023,No,Yes,No,6,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,,,,,,,,,,,,,,,,,0
14-06-89-98,1,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,4,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,0
14-08-10-21,1,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,6,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,Yes,No,No,Yes,No,No,No,No,No,,,,,,,1
14-08-10-21,1,1,Beans,Temporary,0,NOVEMBER 2023,No,Yes,No,4,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,No,No,No,No,Yes,No,No,No,No,Yes,,,,,,,0
14-08-49-34,1,1,Maize,Temporary,0,SEPTEMBER 2023,Yes,No,No,1,KILOGRAM,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,0
14-08-49-34,1,1,Cowpeas,Temporary,0,SEPTEMBER 2023,Yes,No,No,1,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,Yes,No,No,No,Yes,No,No,No,No,No,,,,,,,0
14-09-98-34,1,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,4,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
14-09-98-34,1,2,Groundnut,Temporary,0,OCTOBER 2023,No,Yes,No,14,KILOGRAM,Yes,,,,,,,,,,,January 2024,0,,,,,,,,,,,,,,,,,0
14-10-38-92,1,1,Maize,Temporary,0,SEPTEMBER 2023,Yes,No,No,2,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
14-10-60-08,1,1,Maize,Temporary,1,NOVEMBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,March 2024,1,,,,,,,,,,,,,,,,,1
14-10-62-24,1,1,Maize,Temporary,0,SEPTEMBER 2023,No,Yes,No,4,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,No,Yes,No,No,No,No,No,No,Yes,No,,,,,,,0
14-10-62-24,1,1,Sweet potatoes,Temporary,0,SEPTEMBER 2023,No,Yes,No,400,CUTTINGS,Yes,,,,,,,,,,,January 2024,0,,,,,,,,,,,,,,,,,0
14-10-62-24,1,1,Beans,Temporary,0,SEPTEMBER 2023,No,Yes,No,1,KILOGRAM,Yes,,,,,,,,,,,December 2023,0,No,Yes,No,No,No,No,No,No,No,No,,,,,,,0
14-12-23-52,1,1,Cassava,Temporary,0,SEPTEMBER 2023,Yes,No,No,400,CUTTINGS,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
14-13-31-38,1,1,Maize,Temporary,1,OCTOBER 2023,No,No,Yes,50,KILOGRAM,Yes,,,,,,,,,,,February 2024,1,Yes,No,No,No,No,No,No,No,No,No,,,,,,,3
14-14-02-32,2,1,Cassava,Temporary,0,OCTOBER 2023,No,No,Yes,200,CUTTINGS,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,0
14-14-02-32,3,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,100,80,No,,,
14-14-02-32,4,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,20,20,No,,,
14-14-07-61,1,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,10,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,1
14-14-15-31,1,1,Maize,Temporary,0,NOVEMBER 2023,No,Yes,No,1,KILOGRAM,Yes,,,,,,,,,,,April 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
14-15-48-88,1,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,6,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,1
14-15-70-55,1,1,Cassava,Temporary,0,OCTOBER 2023,No,Yes,No,679,CUTTINGS,Yes,,,,,,,,,,,August 2024,0,No,No,No,No,Yes,No,No,No,Yes,No,,,,,,,1
14-15-70-55,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,32,22,Yes,0,SEEDLINGS,
14-16-38-18,1,1,Cassava,Temporary,0,OCTOBER 2023,No,No,Yes,175,CUTTINGS,Yes,,,,,,,,,,,April 2024,0,No,No,No,No,No,No,No,No,Yes,No,,,,,,,0
14-16-38-18,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,4,4,Yes,0,SEEDLINGS,
14-16-41-63,1,1,Maize,Temporary,0,NOVEMBER 2023,No,Yes,No,15,KILOGRAM,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,0
14-16-41-63,2,1,Maize,Temporary,0,NOVEMBER 2023,No,Yes,No,8,KILOGRAM,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,0
14-16-41-63,3,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,4,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,Yes,No,No,No,No,No,No,No,,,,,,,0
14-16-52-22,5,1,Coffee,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPACT,200,0,Yes,56,SEEDLINGS,
14-17-25-56,1,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,4,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
14-17-25-56,1,1,Sunflower,Temporary,0,NOVEMBER 2023,No,Yes,No,3,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,,,,,,,,,,,,,,,,,0
14-17-25-56,2,1,Sunflower,Temporary,0,NOVEMBER 2023,No,Yes,No,3,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,,,,,,,,,,,,,,,,,0
14-17-25-56,3,1,Maize,Temporary,0,NOVEMBER 2023,No,Yes,No,2,KILOGRAM,Yes,,,,,,,,,,,June 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
14-20-57-00,1,1,Maize,Temporary,0,OCTOBER 2023,Yes,No,No,2,KILOGRAM,Yes,,,,,,,,,,,March 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
14-20-99-83,1,1,Paddy,Temporary,1,JANUARY 2024,Yes,No,No,120,KILOGRAM,Yes,,,,,,,,,,,May 2024,1,,,,,,,,,,,,,,,,,4
14-21-48-02,1,1,Maize,Temporary,0,OCTOBER 2023,No,Yes,No,3,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,,,,,,,,,,,,,,,,,0
14-21-48-02,1,1,Beans,Temporary,0,OCTOBER 2023,No,Yes,No,5,KILOGRAM,Yes,,,,,,,,,,,February 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,0
14-22-18-86,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,35,FARMER IS UNABLE TO QUANTIFY,No,,,
14-22-45-46,1,1,Cassava,Temporary,1,OCTOBER 2023,No,Yes,No,7100,CUTTINGS,Yes,,,,,,,,,,,May 2024,0,No,No,No,No,Yes,No,No,No,No,No,,,,,,,2
14-22-45-46,1,1,Cocoyams,Temporary,0,NOVEMBER 2023,No,Yes,No,700,SEEDLINGS,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,0
14-22-45-46,1,1,Banana,Permanent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SCATTERED,70,60,No,,,
