holding_id,FIELD__id,crop_id,areaPlanted,s8q01,s8q02__1,s8q02__2,s8q02__3,s8q02__4,s8q02__5,s8q02__6,s8q02__7,s8q02__8,s8q02__9,s8q02__10,s8q02__11,s8q02__99,s8q03__13,s8q03__14,s8q03__15,s8q03__1,s8q03__2,s8q03__3,s8q03__4,s8q03__5,s8q03__6,s8q03__7,s8q03__8,s8q03__9,s8q03__10,s8q03__11,s8q03__12,s8q03__16,harvest_ton
10-68-19-78,2,Cashew nut,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
10-68-19-78,3,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,No,0
10-73-51-39,1,Banana,1,Yes,,,,,,,,,,,,,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,,,,Yes,1
10-74-60-42,1,Coffee,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,No,0
10-74-60-42,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,0
10-74-60-42,1,Avocado,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
10-74-60-42,2,Coffee,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,,,,No,0
10-74-60-42,2,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,1
10-75-76-05,1,Mango,0,Yes,,,,,,,,,,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,,,No,0
10-75-91-49,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,0
10-76-72-77,2,Banana,0,Yes,,,,,,,,,,,,,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,,,,No,0
10-79-02-29,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
10-80-13-70,1,Banana,0,Yes,,,,,,,,,,,,,No,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,,,,Yes,0
10-80-13-70,1,Avocado,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
10-80-34-72,1,Banana,0,No,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,0
10-80-34-72,2,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,0
10-80-34-72,3,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,0
10-80-34-72,4,Banana,0,Yes,,,,,,,,,,,,,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,1
10-81-15-00,1,Coffee,0,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,0
10-81-15-00,1,Banana,0,Yes,,,,,,,,,,,,,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,,,,Yes,1
10-81-15-00,1,Avocado,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,Yes,0
10-81-33-00,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,No,0
10-81-33-00,1,Cashew nut,2,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,0
10-82-40-07,1,Coffee,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,No,1
10-82-40-07,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,No,0
10-82-40-07,1,Avocado,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,No,2
10-82-76-52,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
10-83-80-12,1,Mango,0,Yes,,,,,,,,,,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,,,No,0
10-83-80-12,1,Orange,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
10-84-42-70,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1
10-85-33-98,1,Coffee,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,Yes,No,No,No,,,,No,0
10-85-33-98,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,,,,Yes,2
10-86-85-70,1,Cashew nut,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,0
10-86-85-70,2,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0
10-87-82-63,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,,,,No,1
10-87-82-63,1,Mango,0,Yes,,,,,,,,,,,,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,,,,No,0
10-88-10-68,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,1
10-88-50-09,2,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
10-90-19-35,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,No,0
10-90-19-35,1,Cashew nut,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
10-90-19-35,2,Cashew nut,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
10-90-19-43,1,Banana,0,Yes,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,,,,Yes,1
10-90-31-64,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,1
10-91-76-85,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
10-91-76-85,2,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
10-92-10-39,1,Mango,0,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,,,
10-92-91-71,1,Orange,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
10-95-56-71,1,Banana,0,Yes,,,,,,,,,,,,,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,,,,No,0
10-96-18-04,1,Banana,0,Yes,,,,,,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,,,,Yes,1
10-96-18-04,1,Avocado,0,Yes,,,,,,,,,,,,,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,,,,No,1
10-96-20-71,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,0
10-97-68-93,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,No,0
10-97-68-93,1,Cashew nut,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
10-97-98-26,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,0
10-97-98-26,1,Cashew nut,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
10-98-04-91,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,0
10-98-43-07,1,Coffee,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,No,0
10-98-43-07,3,Coffee,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,No,0
11-01-27-72,2,Banana,0,Yes,,,,,,,,,,,,,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,,,,No,1
11-01-58-48,3,Banana,0,Yes,,,,,,,,,,,,,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,Yes,No,No,0
11-03-61-36,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,0
11-04-00-71,2,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,0
11-04-45-76,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,,,,No,0
11-06-06-00,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,,,,No,0
11-06-06-00,2,Cashew nut,3,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,No,1
11-06-11-65,4,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,1
11-06-12-96,1,Mango,0,Yes,,,,,,,,,,,,,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,No,0
11-06-81-53,2,Banana,1,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,0
11-07-34-75,1,Cashew nut,3,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,0
11-08-94-72,2,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,1
11-09-62-64,1,Coffee,2,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,,,,No,0
11-09-62-64,1,Banana,2,Yes,,,,,,,,,,,,,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,,,,No,4
11-10-05-62,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,0
11-10-13-08,1,Coffee,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,0
11-10-13-08,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1
11-10-13-08,1,Avocado,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,0
11-10-13-08,3,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,0
11-10-88-38,1,Avocado,5,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0
11-10-88-38,1,Mango,9,Yes,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,5
11-10-88-38,1,Orange,6,Yes,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,2
11-11-75-66,3,Banana,0,Yes,,,,,,,,,,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,No,0
11-12-08-09,1,Banana,1,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,1
11-12-55-85,1,Coffee,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,Yes,No,No,,,,No,0
11-12-55-85,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,,,,Yes,2
11-12-74-10,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,0
11-13-10-31,1,Cashew nut,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,0
11-13-64-02,3,Banana,0,Yes,,,,,,,,,,,,,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,,,,Yes,1
11-13-85-35,1,Coffee,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,,,,No,1
11-13-85-35,1,Banana,1,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,No,2
11-14-47-90,1,Coffee,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
11-14-47-90,1,Sugar cane,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,0
11-14-47-90,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1
11-14-47-90,1,Avocado,0,Yes,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,0
11-14-47-90,1,Mango,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,0
11-14-47-90,2,Coffee,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
11-14-47-90,2,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,1
11-14-47-90,3,Coffee,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
11-14-47-90,3,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,2
11-14-86-49,1,Sugar cane,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,0
11-14-86-49,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,0
11-14-90-84,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
11-14-90-84,2,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
11-14-92-12,1,Orange,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,1
11-15-14-68,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
11-15-14-68,2,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
11-15-64-90,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,No,0
11-15-65-30,1,Avocado,0,Yes,,,,,,,,,,,,,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,0
11-17-14-21,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,0
11-18-24-19,2,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,0
11-18-70-00,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,0
11-19-89-47,1,Coffee,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,,,,No,0
11-21-86-43,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,0
11-22-78-40,3,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,,,No,0
11-24-07-94,1,Coffee,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
11-24-07-94,1,Banana,0,Yes,,,,,,,,,,,,,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,0
11-24-07-94,1,Avocado,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,0
11-24-07-94,3,Coffee,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,0
11-24-07-94,3,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,0
11-24-72-45,1,Banana,0,Yes,,,,,,,,,,,,,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,2
11-25-10-57,1,Banana,1,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,No,3
11-25-10-57,1,Mango,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,Yes,No,No,,,,No,0
11-25-69-61,2,Mango,0,Yes,,,,,,,,,,,,,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,,,No,0
11-26-38-26,1,Pigeon pea,0,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,0
11-26-82-27,1,Coffee,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,,,,No,0
11-26-82-27,1,Banana,2,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,No,2
11-27-84-54,1,Banana,0,Yes,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0
11-28-82-74,1,Banana,1,Yes,,,,,,,,,,,,,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,No,1
11-28-84-38,1,Coffee,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,No,0
11-28-84-38,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,1
11-28-84-38,1,Avocado,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,2
11-28-89-84,1,Coffee,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,,,,No,0
11-28-89-84,1,Banana,0,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,No,2
11-28-89-84,2,Coffee,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,,,,No,0
11-28-89-84,2,Banana,1,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,No,2
11-28-89-84,3,Coffee,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,,,,No,0
11-28-89-84,3,Banana,0,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,No,1
11-29-98-24,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,No,0
11-31-47-28,2,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,No,0
11-34-21-42,1,Banana,0,Yes,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0
11-35-85-20,1,Pigeon pea,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
11-37-00-09,1,Banana,0,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,,,,,,,,,,,,,,0
11-37-51-60,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,0
11-38-27-97,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes,Yes,0
11-38-27-97,1,Avocado,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
11-38-27-97,1,Mango,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
11-38-54-40,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0
11-39-06-49,1,Cashew nut,9,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
11-39-86-20,1,Cashew nut,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
11-39-86-20,1,Mango,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,0
11-40-08-02,1,Coffee,0,Yes,,,,,,,,,,,,,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,0
11-40-08-02,1,Banana,1,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,No,No,No,1
11-40-24-83,2,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
11-40-75-25,1,Banana,0,Yes,,,,,,,,,,,,,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,Yes,,,,No,1
11-42-61-04,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0
11-43-47-87,2,Coffee,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,No,No,,,,No,1
11-43-71-13,2,Coffee,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,No,,,,No,0
11-45-86-27,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,,,,No,0
11-45-86-27,1,Avocado,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
11-45-94-46,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,,,,No,0
11-46-04-26,4,Banana,1,Yes,,,,,,,,,,,,,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,No,2
11-47-26-09,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,0
11-47-26-09,1,Mango,0,Yes,,,,,,,,,,,,,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,0
11-47-82-79,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,0
11-47-82-79,2,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,0
11-47-82-79,3,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,0
11-48-41-05,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0
11-51-53-78,1,Banana,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,0
11-52-09-67,1,Coffee,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,,,,No,0
11-52-09-67,1,Banana,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,,,,Yes,0
11-52-80-65,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,0
11-53-46-39,1,Cashew nut,3,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,0
11-53-56-01,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0
11-54-20-64,1,Banana,0,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,1
11-54-20-64,1,Avocado,0,Yes,,,,,,,,,,,,,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,,,,No,0
11-54-75-31,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
11-54-86-52,1,Coffee,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,2
11-56-57-21,1,Banana,0,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3
11-59-27-32,1,Banana,1,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0
11-60-18-10,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0
11-60-40-25,1,Banana,1,Yes,,,,,,,,,,,,,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,1
11-60-40-25,1,Avocado,0,Yes,,,,,,,,,,,,,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,0
11-60-71-90,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,1
11-60-85-23,1,Banana,1,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,2
11-62-66-71,1,Coffee,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
11-62-66-71,1,Banana,0,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
11-62-70-51,1,Pigeon pea,2,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,No,0
11-62-81-68,1,Avocado,0,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,
11-62-98-49,1,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,0
11-62-98-49,2,Pigeon pea,0,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,,,,No,0
11-64-47-89,1,Pigeon pea,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,,,No,0
11-64-47-89,1,Banana,1,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,0
11-64-47-89,1,Mango,1,Yes,,,,,,,,,,,,,No,No,Yes,Yes,No,No,No,No,No,No,No,No,,,,No,0
11-65-68-76,1,Sugar cane,1457,Yes,,,,,,,,,,,,,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,80000
11-65-70-88,1,Cashew nut,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,0
11-66-09-57,1,Cashew nut,1,Yes,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,0
11-66-15-83,1,Banana,0,Yes,,,,,,,,,,,,,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,,,,No,0
